ORIGIN;35.70;-117.50;10.717;
WMF;05:00:09.880000;05:00:16.370000;
#E169;2019/07/05 05.01:47;0.0;0.0;0.0;
WBS;05:01:47.980000;05:01:54.050000;
WMF;05:01:50.630000;05:01:58.810000;
#E170;2019/07/05 05.11:44;0.0;0.0;0.0;
WBS;05:11:44.700000;05:11:51.970000;
WMF;05:11:43.480000;05:11:49.980000;
#E171;2019/07/05 05.18:34;0.0;0.0;0.0;
WBS;05:18:34.750000;05:18:41.620000;
WMF;05:18:33.250000;05:18:39.330000;
#E172;2019/07/05 05.27:08;0.0;0.0;0.0;
WBS;05:27:08.110000;05:27:14.040000;
WMF;05:27:10.870000;05:27:18.800000;
#E173;2019/07/05 05.31:46;0.0;0.0;0.0;
WBS;05:31:46.900000;05:31:53.170000;
WMF;05:31:49.030000;05:31:56.770000;
#E174;2019/07/05 05.44:29;0.0;0.0;0.0;
WBS;05:44:29.440000;05:44:36.010000;
WMF;05:44:30.210000;05:44:37.600000;
#E175;2019/07/05 06.04:57;0.0;0.0;0.0;
WBS;06:04:57.080000;06:05:04.570000;
WMF;06:04:56.930000;06:05:04.610000;
#E176;2019/07/05 06.08:31;0.0;0.0;0.0;
WBS;06:08:31.470000;06:08:38.810000;
WMF;06:08:30.610000;06:08:37.330000;
#E177;2019/07/05 06.09:32;0.0;0.0;0.0;
WBS;06:09:32.020000;06:09:38.530000;
WMF;06:09:33.340000;06:09:40.830000;
#E178;2019/07/05 06.21:29;0.0;0.0;0.0;
WBS;06:21:29.280000;06:21:36.440000;
WMF;06:21:28.560000;06:21:35.210000;
#E179;2019/07/05 06.24:30;0.0;0.0;0.0;
WBS;06:24:30.710000;06:24:38.370000;
WMF;06:24:30.370000;06:24:37.320000;
#E180;2019/07/05 06.25:00;0.0;0.0;0.0;
WBS;06:25:00.210000;06:25:07.250000;
WMF;06:25:00.490000;06:25:07.690000;
#E181;2019/07/05 06.32:08;0.0;0.0;0.0;
WBS;06:32:08.890000;06:32:16.090000;
WMF;06:32:08.190000;06:32:14.930000;
#E182;2019/07/05 06.37:21;0.0;0.0;0.0;
WBS;06:37:21.370000;06:37:27.450000;
WMF;06:37:24.170000;06:37:32.130000;
#E183;2019/07/05 06.40:12;0.0;0.0;0.0;
WBS;06:40:12.090000;06:40:18.850000;
WMF;06:40:12.500000;06:40:19.610000;
#E184;2019/07/05 06.40:30;0.0;0.0;0.0;
WBS;06:40:30.310000;06:40:37.840000;
WMF;06:40:29.960000;06:40:37.360000;
#E185;2019/07/05 06.47:56;0.0;0.0;0.0;
WBS;06:47:56.300000;06:48:02.640000;
WMF;06:47:58.300000;06:48:05.970000;
#E186;2019/07/05 06.53:00;0.0;0.0;0.0;
WBS;06:53:00.620000;06:53:08.050000;
WMF;06:52:59.920000;06:53:07.010000;
#E187;2019/07/05 06.55:41;0.0;0.0;0.0;
WBS;06:55:41.170000;06:55:48.590000;
WMF;06:55:40.600000;06:55:47.880000;
#E188;2019/07/05 06.59:10;0.0;0.0;0.0;
WBS;06:59:10.660000;06:59:17.900000;
WMF;06:59:09.830000;06:59:16.570000;
#E189;2019/07/05 07.01:16;0.0;0.0;0.0;
WBS;07:01:16.000000;07:01:23.160000;
WMF;07:01:15.200000;07:01:21.730000;
#E190;2019/07/05 07.19:51;0.0;0.0;0.0;
WBS;07:19:51.400000;07:19:58.770000;
WMF;07:19:50.670000;07:19:57.520000;
#E191;2019/07/05 07.38:47;0.0;0.0;0.0;
WBS;07:38:47.300000;07:38:54.130000;
WMF;07:38:46.270000;07:38:52.530000;
#E192;2019/07/05 07.44:37;0.0;0.0;0.0;
WBS;07:44:37.340000;07:44:44.680000;
WMF;07:44:37.740000;07:44:45.540000;
#E193;2019/07/05 07.58:40;0.0;0.0;0.0;
WBS;07:58:40.410000;07:58:47.760000;
WMF;07:58:39.870000;07:58:46.570000;
#E194;2019/07/05 07.59:35;0.0;0.0;0.0;
WBS;07:59:35.360000;07:59:41.530000;
WMF;07:59:36.790000;07:59:44.410000;
#E195;2019/07/05 08.00:53;0.0;0.0;0.0;
WBS;08:00:53.000000;08:01:00.300000;
WMF;08:00:51.690000;08:00:57.890000;
#E196;2019/07/05 08.02:20;0.0;0.0;0.0;
WBS;08:02:20.120000;08:02:26.010000;
WMF;08:02:22.690000;08:02:30.720000;
#E197;2019/07/05 08.02:48;0.0;0.0;0.0;
WBS;08:02:48.310000;08:02:56.050000;
WMF;08:02:48.040000;08:02:55.720000;
#E198;2019/07/05 08.03:07;0.0;0.0;0.0;
WBS;08:03:07.280000;08:03:14.610000;
WMF;08:03:06.590000;08:03:12.920000;
#E199;2019/07/05 08.11:18;0.0;0.0;0.0;
WBS;08:11:18.520000;08:11:25.620000;
WMF;08:11:17.240000;08:11:22.980000;
#E200;2019/07/05 08.17:48;0.0;0.0;0.0;
WBS;08:17:48.790000;08:17:56.900000;
WMF;08:17:47.910000;08:17:55.050000;
#E201;2019/07/05 08.21:13;0.0;0.0;0.0;
WBS;08:21:13.290000;08:21:19.500000;
WMF;08:21:15.240000;08:21:22.930000;
#E202;2019/07/05 08.26:23;0.0;0.0;0.0;
WBS;08:26:23.950000;08:26:30.170000;
WMF;08:26:26.220000;08:26:33.650000;
#E203;2019/07/05 08.31:32;0.0;0.0;0.0;
WBS;08:31:32.180000;08:31:39.420000;
WMF;08:31:31.450000;08:31:37.920000;
#E204;2019/07/05 08.34:42;0.0;0.0;0.0;
WBS;08:34:42.840000;08:34:50.090000;
WMF;08:34:42.450000;08:34:49.750000;
#E205;2019/07/05 08.57:03;0.0;0.0;0.0;
WBS;08:57:03.060000;08:57:10.370000;
WMF;08:57:02.290000;08:57:08.650000;
#E206;2019/07/05 09.02:48;0.0;0.0;0.0;
WBS;09:02:48.750000;09:02:55.090000;
WMF;09:02:50.630000;09:02:58.260000;
#E207;2019/07/05 09.03:14;0.0;0.0;0.0;
WBS;09:03:14.520000;09:03:20.690000;
WMF;09:03:16.600000;09:03:24.120000;
#E208;2019/07/05 09.12:19;0.0;0.0;0.0;
WBS;09:12:19.750000;09:12:25.650000;
WMF;09:12:21.190000;09:12:28.450000;
#E209;2019/07/05 09.22:03;0.0;0.0;0.0;
WBS;09:22:03.210000;09:22:10.650000;
WMF;09:22:02.970000;09:22:09.750000;
#E210;2019/07/05 09.31:30;0.0;0.0;0.0;
WBS;09:31:30.820000;09:31:37.640000;
WMF;09:31:31.590000;09:31:39.050000;
#E211;2019/07/05 09.41:17;0.0;0.0;0.0;
WBS;09:41:17.780000;09:41:24.850000;
WMF;09:41:16.420000;09:41:22.540000;
#E212;2019/07/05 09.41:33;0.0;0.0;0.0;
WBS;09:41:33.240000;09:41:41.190000;
WMF;09:41:32.440000;09:41:39.650000;
#E213;2019/07/05 09.46:38;0.0;0.0;0.0;
WBS;09:46:38.760000;09:46:45.810000;
WMF;09:46:39.380000;09:46:46.800000;
#E214;2019/07/05 09.54:05;0.0;0.0;0.0;
WBS;09:54:05.650000;09:54:11.480000;
WMF;09:54:08.430000;09:54:16.490000;
#E215;2019/07/05 10.21:08;0.0;0.0;0.0;
WBS;10:21:08.670000;10:21:14.490000;
WMF;10:21:11.520000;10:21:19.410000;
#E216;2019/07/05 10.21:36;0.0;0.0;0.0;
WBS;10:21:36.400000;10:21:43.490000;
WMF;10:21:35.530000;10:21:41.530000;
#E217;2019/07/05 10.23:26;0.0;0.0;0.0;
WBS;10:23:26.060000;10:23:34.370000;
WMF;10:23:25.150000;10:23:32.310000;
#E218;2019/07/05 10.29:19;0.0;0.0;0.0;
WBS;10:29:19.810000;10:29:26.050000;
WMF;10:29:22.080000;10:29:29.420000;
#E219;2019/07/05 10.39:56;0.0;0.0;0.0;
WBS;10:39:56.510000;10:40:04.100000;
WMF;10:39:56.060000;10:40:03.580000;
#E220;2019/07/05 10.44:40;0.0;0.0;0.0;
WBS;10:44:40.480000;10:44:46.680000;
WMF;10:44:42.310000;10:44:49.820000;
#E221;2019/07/05 10.45:39;0.0;0.0;0.0;
WBS;10:45:39.060000;10:45:46.890000;
WMF;10:45:38.520000;10:45:45.760000;
#E222;2019/07/05 10.48:34;0.0;0.0;0.0;
WBS;10:48:34.300000;10:48:41.380000;
WMF;10:48:33.350000;10:48:39.560000;
#E223;2019/07/05 10.50:17;0.0;0.0;0.0;
WBS;10:50:17.270000;10:50:23.460000;
WMF;10:50:19.830000;10:50:27.700000;
#E224;2019/07/05 10.57:36;0.0;0.0;0.0;
WBS;10:57:36.270000;10:57:43.410000;
WMF;10:57:35.200000;10:57:41.470000;
#E225;2019/07/05 11.02:37;0.0;0.0;0.0;
WBS;11:02:37.820000;11:02:43.680000;
WMF;11:02:40.800000;11:02:48.810000;
#E226;2019/07/05 11.05:06;0.0;0.0;0.0;
WBS;11:05:06.710000;11:05:13.780000;
WMF;11:05:05.970000;11:05:11.970000;
#E227;2019/07/05 11.10:18;0.0;0.0;0.0;
WBS;11:10:18.780000;11:10:25.660000;
WMF;11:10:17.550000;11:10:23.600000;
#E228;2019/07/05 11.10:40;0.0;0.0;0.0;
WBS;11:10:40.700000;11:10:47.860000;
WMF;11:10:39.370000;11:10:45.460000;
#E229;2019/07/05 11.16:36;0.0;0.0;0.0;
WBS;11:16:36.120000;11:16:43.100000;
WMF;11:16:34.930000;11:16:41.050000;
#E230;2019/07/05 11.17:02;0.0;0.0;0.0;
WBS;11:17:02.200000;11:17:09.530000;
WMF;11:17:00.340000;11:17:06.260000;
#E231;2019/07/05 11.17:29;0.0;0.0;0.0;
WBS;11:17:29.350000;11:17:36.770000;
WMF;11:17:27.460000;11:17:33.270000;
#E232;2019/07/05 11.18:17;0.0;0.0;0.0;
WBS;11:18:17.390000;11:18:24.620000;
WMF;11:18:15.680000;11:18:21.490000;
#E233;2019/07/05 11.19:54;0.0;0.0;0.0;
WBS;11:19:54.910000;11:20:01.940000;
WMF;11:19:53.590000;11:20:00.050000;
#E234;2019/07/05 11.20:34;0.0;0.0;0.0;
WBS;11:20:34.470000;11:20:41.440000;
WMF;11:20:33.050000;11:20:38.940000;
#E235;2019/07/05 11.25:17;0.0;0.0;0.0;
WBS;11:25:17.410000;11:25:23.770000;
WMF;11:25:18.520000;11:25:25.730000;
#E236;2019/07/05 11.26:10;0.0;0.0;0.0;
WBS;11:26:10.330000;11:26:17.260000;
WMF;11:26:09.280000;11:26:15.660000;
#E237;2019/07/05 11.27:03;0.0;0.0;0.0;
WBS;11:27:03.280000;11:27:10.250000;
WMF;11:27:02.150000;11:27:08.210000;
#E238;2019/07/05 11.29:24;0.0;0.0;0.0;
WBS;11:29:24.560000;11:29:31.740000;
WMF;11:29:22.810000;11:29:28.850000;
#E239;2019/07/05 11.30:32;0.0;0.0;0.0;
WBS;11:30:32.980000;11:30:40.200000;
WMF;11:30:31.300000;11:30:37.450000;
#E240;2019/07/05 11.38:01;0.0;0.0;0.0;
WBS;11:38:01.290000;11:38:08.530000;
WMF;11:37:59.650000;11:38:05.480000;
#E241;2019/07/05 11.41:24;0.0;0.0;0.0;
WBS;11:41:24.570000;11:41:30.410000;
WMF;11:41:26.890000;11:41:34.300000;
#E242;2019/07/05 11.41:47;0.0;0.0;0.0;
WBS;11:41:47.550000;11:41:54.840000;
WMF;11:41:46.040000;11:41:52.120000;
#E243;2019/07/05 11.51:59;0.0;0.0;0.0;
WBS;11:51:59.250000;11:52:05.420000;
WMF;11:52:01.320000;11:52:08.930000;
#E244;2019/07/05 11.55:46;0.0;0.0;0.0;
WBS;11:55:46.470000;11:55:53.450000;
WMF;11:55:45.650000;11:55:51.630000;
#E245;2019/07/05 11.58:58;0.0;0.0;0.0;
WBS;11:58:58.000000;11:59:04.500000;
WMF;11:58:58.990000;11:59:06.330000;
#E246;2019/07/05 11.59:51;0.0;0.0;0.0;
WBS;11:59:51.980000;11:59:59.210000;
WMF;11:59:50.200000;11:59:56.090000;
#E247;2019/07/05 12.17:37;0.0;0.0;0.0;
WBS;12:17:37.290000;12:17:43.130000;
WMF;12:17:40.040000;12:17:48.170000;
#E248;2019/07/05 12.25:28;0.0;0.0;0.0;
WBS;12:25:28.480000;12:25:35.500000;
WMF;12:25:27.240000;12:25:33.580000;
#E249;2019/07/05 12.25:59;0.0;0.0;0.0;
WBS;12:25:59.850000;12:26:06.980000;
WMF;12:25:58.650000;12:26:04.740000;
#E250;2019/07/05 12.26:55;0.0;0.0;0.0;
WBS;12:26:55.110000;12:27:02.050000;
WMF;12:26:53.950000;12:27:00.050000;
#E251;2019/07/05 12.29:15;0.0;0.0;0.0;
WBS;12:29:15.750000;12:29:22.880000;
WMF;12:29:15.960000;12:29:23.120000;
#E252;2019/07/05 12.30:40;0.0;0.0;0.0;
WBS;12:30:40.400000;12:30:48.350000;
WMF;12:30:39.500000;12:30:46.890000;
#E253;2019/07/05 12.35:35;0.0;0.0;0.0;
WBS;12:35:35.370000;12:35:42.960000;
WMF;12:35:34.880000;12:35:41.960000;
#E254;2019/07/05 12.36:28;0.0;0.0;0.0;
WBS;12:36:28.720000;12:36:35.830000;
WMF;12:36:27.230000;12:36:33.310000;
#E255;2019/07/05 12.38:39;0.0;0.0;0.0;
WBS;12:38:39.740000;12:38:46.930000;
WMF;12:38:38.040000;12:38:43.880000;
#E256;2019/07/05 12.40:21;0.0;0.0;0.0;
WBS;12:40:21.820000;12:40:28.940000;
WMF;12:40:20.590000;12:40:26.740000;
#E257;2019/07/05 12.43:56;0.0;0.0;0.0;
WBS;12:43:56.070000;12:44:03.040000;
WMF;12:43:54.880000;12:44:01.180000;
#E258;2019/07/05 12.49:43;0.0;0.0;0.0;
WBS;12:49:43.950000;12:49:49.850000;
WMF;12:49:46.650000;12:49:54.640000;
#E259;2019/07/05 12.50:09;0.0;0.0;0.0;
WBS;12:50:09.960000;12:50:17.010000;
WMF;12:50:08.540000;12:50:14.610000;
#E260;2019/07/05 12.55:14;0.0;0.0;0.0;
WBS;12:55:14.480000;12:55:21.600000;
WMF;12:55:13.150000;12:55:19.320000;
#E261;2019/07/05 13.00:08;0.0;0.0;0.0;
WBS;13:00:08.160000;13:00:15.460000;
WMF;13:00:07.170000;13:00:13.910000;
#E262;2019/07/05 13.02:09;0.0;0.0;0.0;
WBS;13:02:09.740000;13:02:15.720000;
WMF;13:02:12.400000;13:02:20.600000;
#E263;2019/07/05 13.04:36;0.0;0.0;0.0;
WBS;13:04:36.520000;13:04:43.760000;
WMF;13:04:34.810000;13:04:40.660000;
#E264;2019/07/05 13.09:33;0.0;0.0;0.0;
WBS;13:09:33.220000;13:09:40.410000;
WMF;13:09:31.850000;13:09:37.960000;
#E265;2019/07/05 13.15:10;0.0;0.0;0.0;
WBS;13:15:10.090000;13:15:17.360000;
WMF;13:15:10.060000;13:15:17.010000;
#E266;2019/07/05 13.17:19;0.0;0.0;0.0;
WBS;13:17:19.490000;13:17:26.650000;
WMF;13:17:18.720000;13:17:25.100000;
#E267;2019/07/05 13.18:30;0.0;0.0;0.0;
WBS;13:18:30.390000;13:18:37.610000;
WMF;13:18:29.230000;13:18:35.490000;
#E268;2019/07/05 13.22:43;0.0;0.0;0.0;
WBS;13:22:43.790000;13:22:49.960000;
WMF;13:22:45.790000;13:22:53.500000;
#E269;2019/07/05 13.23:43;0.0;0.0;0.0;
WBS;13:23:43.120000;13:23:50.000000;
WMF;13:23:41.270000;13:23:46.930000;
#E270;2019/07/05 13.31:34;0.0;0.0;0.0;
WBS;13:31:34.260000;13:31:42.130000;
WMF;13:31:33.720000;13:31:41.060000;
#E271;2019/07/05 13.33:55;0.0;0.0;0.0;
WBS;13:33:55.790000;13:34:02.840000;
WMF;13:33:54.350000;13:34:00.470000;
#E272;2019/07/05 13.35:08;0.0;0.0;0.0;
WBS;13:35:08.470000;13:35:14.960000;
WMF;13:35:10.230000;13:35:17.890000;
#E273;2019/07/05 13.38:50;0.0;0.0;0.0;
WBS;13:38:50.680000;13:38:57.880000;
WMF;13:38:49.660000;13:38:56.130000;
#E274;2019/07/05 13.40:28;0.0;0.0;0.0;
WBS;13:40:28.810000;13:40:35.780000;
WMF;13:40:26.760000;13:40:32.740000;
#E275;2019/07/05 13.41:13;0.0;0.0;0.0;
WBS;13:41:13.160000;13:41:20.500000;
WMF;13:41:12.440000;13:41:19.360000;
#E276;2019/07/05 13.42:34;0.0;0.0;0.0;
WBS;13:42:34.010000;13:42:41.170000;
WMF;13:42:33.510000;13:42:39.930000;
#E277;2019/07/05 13.49:15;0.0;0.0;0.0;
WBS;13:49:15.290000;13:49:22.340000;
WMF;13:49:14.230000;13:49:20.170000;
#E278;2019/07/05 13.52:37;0.0;0.0;0.0;
WBS;13:52:37.810000;13:52:44.820000;
WMF;13:52:36.430000;13:52:42.600000;
#E279;2019/07/05 14.01:57;0.0;0.0;0.0;
WBS;14:01:57.070000;14:02:03.970000;
WMF;14:01:55.000000;14:02:00.560000;
#E280;2019/07/05 14.07:18;0.0;0.0;0.0;
WBS;14:07:18.990000;14:07:25.940000;
WMF;14:07:16.920000;14:07:22.400000;
#E281;2019/07/05 14.07:51;0.0;0.0;0.0;
WBS;14:07:51.800000;14:07:57.660000;
WMF;14:07:54.510000;14:08:02.890000;
#E282;2019/07/05 14.09:43;0.0;0.0;0.0;
WBS;14:09:43.810000;14:09:51.010000;
WMF;14:09:42.640000;14:09:49.220000;
#E283;2019/07/05 14.11:56;0.0;0.0;0.0;
WBS;14:11:56.310000;14:12:02.930000;
WMF;14:11:58.440000;14:12:06.410000;
#E284;2019/07/05 14.36:34;0.0;0.0;0.0;
WBS;14:36:34.760000;14:36:41.630000;
WMF;14:36:33.430000;14:36:39.460000;
#E285;2019/07/05 14.36:48;0.0;0.0;0.0;
WBS;14:36:48.390000;14:36:55.550000;
WMF;14:36:47.470000;14:36:54.340000;
#E286;2019/07/05 14.37:21;0.0;0.0;0.0;
WBS;14:37:21.950000;14:37:28.700000;
WMF;14:37:22.890000;14:37:30.280000;
#E287;2019/07/05 14.37:34;0.0;0.0;0.0;
WBS;14:37:34.450000;14:37:41.330000;
WMF;14:37:33.370000;14:37:39.560000;
#E288;2019/07/05 14.43:16;0.0;0.0;0.0;
WBS;14:43:16.970000;14:43:24.460000;
WMF;14:43:16.070000;14:43:22.900000;
#E289;2019/07/05 14.55:27;0.0;0.0;0.0;
WBS;14:55:27.380000;14:55:34.970000;
WMF;14:55:26.710000;14:55:33.600000;
#E290;2019/07/05 14.57:30;0.0;0.0;0.0;
WBS;14:57:30.820000;14:57:38.200000;
WMF;14:57:30.110000;14:57:37.290000;
#E291;2019/07/05 15.00:18;0.0;0.0;0.0;
WBS;15:00:18.420000;15:00:25.240000;
WMF;15:00:18.870000;15:00:25.970000;
#E292;2019/07/05 15.02:47;0.0;0.0;0.0;
WBS;15:02:47.050000;15:02:54.320000;
WMF;15:02:45.380000;15:02:51.330000;
#E293;2019/07/05 15.04:43;0.0;0.0;0.0;
WBS;15:04:43.080000;15:04:51.010000;
WMF;15:04:41.970000;15:04:49.290000;
#E294;2019/07/05 15.08:47;0.0;0.0;0.0;
WBS;15:08:47.770000;15:08:54.940000;
WMF;15:08:46.250000;15:08:52.180000;
#E295;2019/07/05 15.11:19;0.0;0.0;0.0;
WBS;15:11:19.020000;15:11:25.690000;
WMF;15:11:19.510000;15:11:26.590000;
#E296;2019/07/05 15.14:05;0.0;0.0;0.0;
WBS;15:14:05.010000;15:14:12.180000;
WMF;15:14:04.200000;15:14:11.050000;
#E297;2019/07/05 15.14:49;0.0;0.0;0.0;
WBS;15:14:49.160000;15:14:56.400000;
WMF;15:14:48.080000;15:14:54.600000;
#E298;2019/07/05 15.21:50;0.0;0.0;0.0;
WBS;15:21:50.890000;15:21:58.120000;
WMF;15:21:49.080000;15:21:54.890000;
#E299;2019/07/05 15.26:21;0.0;0.0;0.0;
WBS;15:26:21.580000;15:26:28.730000;
WMF;15:26:20.770000;15:26:26.740000;
#E300;2019/07/05 15.27:51;0.0;0.0;0.0;
WBS;15:27:51.490000;15:27:58.730000;
WMF;15:27:50.520000;15:27:56.890000;
#E301;2019/07/05 15.30:44;0.0;0.0;0.0;
WBS;15:30:44.330000;15:30:51.290000;
WMF;15:30:43.100000;15:30:49.250000;
#E302;2019/07/05 15.39:46;0.0;0.0;0.0;
WBS;15:39:46.490000;15:39:52.450000;
WMF;15:39:48.990000;15:39:56.770000;
#E303;2019/07/05 15.56:57;0.0;0.0;0.0;
WBS;15:56:57.450000;15:57:05.100000;
WMF;15:56:57.250000;15:57:04.810000;
#E304;2019/07/05 16.16:22;0.0;0.0;0.0;
WBS;16:16:22.690000;16:16:28.560000;
WMF;16:16:25.210000;16:16:32.970000;
#E305;2019/07/05 16.17:39;0.0;0.0;0.0;
WBS;16:17:39.790000;16:17:46.720000;
WMF;16:17:40.410000;16:17:47.610000;
